audio_file,annotation,high_f,low_f,start_time,end_time
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,30,17,18255.095999999998,18257.235
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,17,18310.084000000003,18311.917999999998
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,18715.843999999997,18717.800000000003
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,19,18744.201999999997,18746.218999999997
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,14,21030.847,21032.742
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,15,65171.66499999999,65173.376000000004
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,30,17,65369.816999999995,65372.01700000001
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,19,85341.627,85343.338
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,17,79894.514,79896.409
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,18,79962.582,79964.232
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,18,80232.712,80234.301
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,18,80317.448,80319.22
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,80348.067,80349.84
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,19,80380.626,80382.337
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,18,80440.259,80442.215
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,17,80473.201,80474.546
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,80568.021,80570.099
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,83576.027,83578.35
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,19,83584.462,83586.906
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,83786.464,83788.358
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,17,83814.622,83816.639
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,18,83841.146,83843.102
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,18,84213.536,84215.614
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,84244.95,84247.334
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,19,85341.574,85343.408
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88052.559,88054.453
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,88066.615,88068.571
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,14,88086.356,88088.495
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,88099.802,88102.002
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88122.398,88124.537
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,17,88136.027,88138.472
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88177.998,88180.076
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,88191.994,88194.194
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88215.218,88216.929
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88252.422,88254.316
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88278.274,88280.169
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88291.336,88293.964
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,13,88311.688,88313.766
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,17,88325.439,88327.334
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88343.591,88345.791
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,17,88356.898,88359.22
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88375.111,88377.372
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,17,88389.229,88392.162
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88410.542,88411.825
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,88422.582,88424.721
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,16,88456.929,88459.741
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88476.959,88479.465
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,88491.016,88493.399
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88512.651,88514.607
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,88525.852,88528.175
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88548.877,88551.077
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,88562.078,88564.462
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88581.88,88584.202
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,88595.737,88598.242
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88629.106,88631.673
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88629.106,88631.673
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,30,17,88659.831,88662.154
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88680.795,88683.056
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88693.874,88696.318
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88713.659,88715.859
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,16,88728.021,88730.221
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,88745.928,88748.251
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88835.003,88837.203
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,37,16,88848.388,88851.016
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,14,88868.862,88871.368
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88882.43,88885.058
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88902.887,88905.087
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,17,88917.128,88919.511
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88937.235,88939.313
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,88951.458,88954.331
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,88972.238,88974.255
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,88985.928,88988.617
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89008.456,89010.537
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,89021.798,89024.337
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89040.687,89043.023
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,30,17,89054.346,89056.529
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,15,89072.563,89074.441
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,89086.018,89088.354
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89104.436,89106.568
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,89117.434,89120.126
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89138.709,89140.994
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,89151.846,89154.233
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89171.801,89173.934
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,89185.612,89187.999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,15,89208.244,89210.123
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,89221.243,89223.324
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,15,89240.944,89242.873
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,18,89254.131,89256.365
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89276.016,89278.047
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,89288.862,89291.248
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89307.889,89309.869
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,89321.395,89323.731
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,89341.705,89343.685
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,89354.842,89357.432
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,15,89377.691,89379.722
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,89390.131,89392.721
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89410.935,89412.865
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,89424.238,89427.082
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89444.142,89446.275
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,89458.193,89461.24
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89479.621,89481.956
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,89516.673,89518.907
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,89530.179,89532.362
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,89561.671,89563.935
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,89595.818,89598.052
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,15,89618.653,89620.938
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,17,89631.601,89634.038
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,89663.22,89665.556
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,15,89682.667,89684.952
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,89705.451,89706.924
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,89718.196,89719.922
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,18,89753.166,89754.741
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,18,89753.166,89754.741
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,89943.482,89944.955
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,90001.389,90002.862
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,90001.389,90002.862
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,90046.783,90049.017
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,90066.013,90067.993
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,90080.687,90082.921
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,22,14,90102.557,90104.233
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,90115.353,90116.977
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90135.764,90137.745
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90171.192,90173.324
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,18,90184.597,90186.171
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,90214.794,90217.384
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,90234.393,90236.374
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,90280.535,90283.073
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,16,90313.423,90315.86
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,16,90313.423,90315.86
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90369.465,90371.192
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90369.465,90371.192
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90407.025,90408.447
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,90434.597,90436.425
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,90448.274,90449.932
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90467.925,90469.583
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,36,17,90482.815,90484.999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,14,90503.841,90505.62
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,90516.699,90518.559
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,90535.471,90537.331
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,90549.421,90551.119
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,90593.262,90595.042
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,90606.616,90608.436
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,13,90654.744,90656.361
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,90667.683,90669.583
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,13,90685.929,90687.465
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,16,90700.404,90702.264
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90721.117,90722.492
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,90734.056,90735.674
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,90868.087,90870.028
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,90888.476,90889.851
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,90902.103,90903.639
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,90921.158,90922.613
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,90934.663,90936.24
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,14,90956.942,90958.236
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,15,90981.213,90983.599
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,90995.163,90996.861
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,91016.927,91018.544
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,16,91030.472,91032.13
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91074.759,91076.376
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,16,91090.013,91091.549
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,91109.259,91110.877
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,91122.775,91124.392
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,24,15,91145.782,91147.238
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,16,91212.196,91213.935
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,91231.605,91233.06
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,91245.08,91246.818
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,13,91265.459,91266.833
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91295.269,91296.887
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,37,17,91308.41,91310.189
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91327.668,91329.164
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,91340.97,91342.911
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91362.937,91364.433
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,17,91376.361,91377.736
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,91392.696,91394.192
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,16,91405.646,91407.506
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,15,91428.774,91430.23
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,36,17,91442.088,91443.705
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91462.264,91463.68
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,91475.446,91477.225
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91517.589,91518.883
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,91530.821,91532.398
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,15,91554.233,91555.931
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,91567.951,91569.487
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,17,91600.592,91601.683
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,32,18,91695.754,91697.291
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,13,91737.048,91738.747
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,36,16,91750.189,91752.171
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91767.587,91769.325
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,16,91781.375,91783.073
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,91813.328,91815.188
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,36,16,91856.199,91858.1
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,36,16,91856.199,91858.1
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,91890.902,91892.52
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91912.494,91914.273
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,38,16,91925.484,91927.223
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,22,13,91947.602,91949.057
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,16,91961.562,91963.179
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,91982.709,91984.488
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,16,91996.052,91997.993
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,14,92015.633,92017.372
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,92029.219,92030.958
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,27,14,92048.436,92050.134
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,92080.713,92082.209
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,35,18,92093.935,92095.714
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,13,92135.512,92137.412
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,15,110304.45999999999,110306.52299999999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,17,110316.26699999999,110317.92499999999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,13,110334.837,110337.101
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,19,110466.23999999999,110467.655
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,19,110494.31099999999,110495.72700000001
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,15,110512.911,110514.973
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,110665.87599999999,110668.22099999999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,110748.22099999999,110749.79800000001
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,19,111163.465,111165.04199999999
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,14,111839.62299999999,111841.24100000001
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,26,16,111922.57500000001,111924.071
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,19,40296.065,40298.263
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,17,65369.808999999994,65372.17
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,17,65369.808999999994,65372.17
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,17,79022.808,79025.658
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,79040.473,79043.648
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,31,18,79961.562,79964.167
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,18,83575.701,83578.306
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,33,18,83584.492,83587.016
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,83786.202,83788.481
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,29,18,83814.398,83816.677
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,83841.018,83843.134
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,18,84213.421,84215.782
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,84244.599,84247.611
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,14,88052.389,88054.424
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,17,88066.553,88068.832
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,28,13,88086.009,88088.37
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88099.715,88102.076
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,25,13,88122.346,88124.381
../labeled_data/wav\SOCAL26H_d01_080604_173900.d100.x.wav,20Hz,34,16,88135.97,88138.413
