spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365430_to_365490.png,40Hz,267,86,284,100
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365430_to_365490.png,40Hz,530,85,548,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365460_to_365520.png,40Hz,230,85,247,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365460_to_365520.png,40Hz,550,87,570,101
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365490_to_365550.png,40Hz,250,87,269,101
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365760_to_365820.png,40Hz,497,89,517,109
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_365790_to_365850.png,40Hz,197,89,216,109
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366180_to_366240.png,40Hz,421,88,440,108
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366210_to_366270.png,40Hz,121,88,139,108
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366330_to_366390.png,40Hz,340,88,358,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366360_to_366420.png,40Hz,40,88,58,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366510_to_366570.png,40Hz,385,92,401,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366540_to_366600.png,40Hz,85,92,100,103
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366600_to_366660.png,40Hz,490,86,504,109
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_366630_to_366690.png,40Hz,190,86,204,109
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_367410_to_367470.png,40Hz,450,99,467,114
..\labeled_data\spectrograms\HARP\preprocessed\CINMS17B_d03_111202_012730.d100.x_second_367440_to_367500.png,40Hz,150,99,167,114
