audio_file,annotation,high_f,low_f,start_time,end_time
../labeled_data/wav\CO20150131-014253.wav,20Hz,32,23,630.772,631.781
../labeled_data/wav\CO20150131-014253.wav,20Hz,33,20,637.488,638.601
../labeled_data/wav\CO20150131-014253.wav,20Hz,31,20,639.193,640.063
../labeled_data/wav\CO20150131-014253.wav,20Hz,34,20,648.066,649.075
../labeled_data/wav\CO20150131-014253.wav,20Hz,33,22,649.868,650.529
../labeled_data/wav\CO20150122-232930.wav,20Hz,29,17,222.247,223.558
../labeled_data/wav\CO20150125-161116.wav,20Hz,29,16,505.61,506.964
../labeled_data/wav\CO20150125-180039.wav,20Hz,33,17,305.795,307.115
../labeled_data/wav\CO20150131-014253.wav,20Hz,34,18,629.137,630.285
../labeled_data/wav\CO20150131-014253.wav,20Hz,33,20,637.488,638.601
../labeled_data/wav\CO20150131-014253.wav,20Hz,34,20,648.066,649.075
