audio_file,annotation,high_f,low_f,start_time,end_time
../labeled_data/wav\CC0808SB01_0815181000.wav,20Hz,35,15,284.386,286.892
../labeled_data/wav\CC0808SB01_0815181000.wav,20Hz,35,16,307.278,309.784
../labeled_data/wav\CC0808SB01_0815182000.wav,20Hz,27,14,202.699,204.773
../labeled_data/wav\CC0808SB01_0815182000.wav,20Hz,38,16,287.929,290.175
../labeled_data/wav\CC0808SB01_0815182000.wav,20Hz,36,16,405.764,408.097
../labeled_data/wav\CC0808SB01_0815182000.wav,20Hz,35,17,595.964,598.124
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,37,18,253.499,255.659
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,36,17,267.237,269.398
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,37,17,317.301,319.548
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,38,18,341.144,343.563
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,36,17,367.151,369.83
../labeled_data/wav\CC0808SB01_0815183000.wav,20Hz,39,16,443.131,445.205
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,37,17,28.315,30.821
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,35,17,72.722,74.968
../labeled_data/wav\CC0808SB01_0815184000.wav,B NE Pacific,54,12,158.12,178.684
../labeled_data/wav\CC0808SB01_0815184000.wav,B NE Pacific,53,10,277.215,298.124
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,35,16,256.564,259.07
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,36,17,393.586,396.005
../labeled_data/wav\CC0808SB01_0815184000.wav,B NE Pacific,52,9,399.588,420.671
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,37,17,445.505,447.924
../labeled_data/wav\CC0808SB01_0815184000.wav,20Hz,36,16,476.178,478.252
../labeled_data/wav\CC0808SB01_0815184000.wav,B NE Pacific,53,10,532.117,552.076
../labeled_data/wav\CC0808SB01_0815185000.wav,B NE Pacific,53,11,49.179,68.879
../labeled_data/wav\CC0808SB01_0815185000.wav,20Hz,36,15,436.31,438.988
../labeled_data/wav\CC0808SB02_0815212000.wav,A NE Pacific,94,77,294.536,313.545
../labeled_data/wav\CC0808SB02_0815212000.wav,A NE Pacific,95,79,426.673,442.14
../labeled_data/wav\CC0808SB02_0815212000.wav,D,76,35,472.808,475.659
../labeled_data/wav\CC0808SB02_0815214000.wav,A NE Pacific,95,76,117.688,135.919
../labeled_data/wav\CC0808SB02_0815214000.wav,40Hz,89,45,283.436,284.732
../labeled_data/wav\CC0808SB02_0815214000.wav,A NE Pacific,93,78,311.685,329.83
../labeled_data/wav\CC0808SB02_0815214000.wav,40Hz,113,57,492.462,494.882
../labeled_data/wav\CC0808SB03_0816014017.wav,20Hz,36,17,403.736,406.501
../labeled_data/wav\CC0808SB03_0816014017.wav,20Hz,18,18,416.955,416.955
../labeled_data/wav\CC0808SB03_0816014017.wav,B NE Pacific,54,11,489.266,507.324
../labeled_data/wav\CC0808SB03_0816015000.wav,B NE Pacific,51,11,31.771,50.607
../labeled_data/wav\CC0808SB03_0816015000.wav,20Hz,36,18,250.257,252.849
../labeled_data/wav\CC0808SB03_0816015000.wav,20Hz,37,18,269.179,271.166
../labeled_data/wav\CC0808SB03_0816021000.wav,B NE Pacific,55,11,430.17,448.834
../labeled_data/wav\CC0808SB03_0816022000.wav,B NE Pacific,53,10,204.468,224.859
../labeled_data/wav\CC0808SB03_0816022000.wav,40Hz,71,49,279.934,281.316
../labeled_data/wav\CC0808SB03_0816023000.wav,20Hz,35,18,39.416,41.835
../labeled_data/wav\CC0808SB03_0816023000.wav,40Hz,68,47,125.205,126.414
../labeled_data/wav\CC0808SB03_0816030000.wav,40Hz,66,43,93.454,94.663
../labeled_data/wav\CC0808SB03_0816024000.wav,20Hz,44,20,29.825,32.244
../labeled_data/wav\CC0808SB03_0816024000.wav,40Hz,65,42,340.28,341.662
../labeled_data/wav\CC0808SB03_0816024000.wav,40Hz,70,45,473.799,475.441
../labeled_data/wav\CC0808SB03_0816025000.wav,40Hz,73,49,501.403,502.958
../labeled_data/wav\CC0808SB03_0816032000.wav,40Hz,76,49,68.402,69.784
../labeled_data/wav\CC0808SB03_0816032000.wav,40Hz,88,60,303.522,304.991
../labeled_data/wav\CC0808SB05_0816233000.wav,D,67,37,410.259,412.701
../labeled_data/wav\CC0808SB05_0816233000.wav,D,80,42,432.727,435.576
