audio_file,annotation,high_f,low_f,start_time,end_time
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,89,72,735.087,752.2
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,58,16,782.681,798.754
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,87,74,855.149,872.139
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,60,16,901.772,919.068
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,87,74,973.56,990.122
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,87,73,1096.677,1111.711
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,86,72,1204.881,1221.688
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,57,15,1254.438,1269.045
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,86,72,1345.661,1360.329
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,58,16,1393.315,1409.144
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,89,71,1770.856,1784.668
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,57,15,1815.393,1831.406
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,87,74,1967.288,1981.283
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,58,12,2013.292,2030.099
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,58,15,2136.348,2151.933
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,A NE Pacific,85,75,2213.705,2228.251
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,B NE Pacific,60,16,2260.993,2277.739
../labeled_data/wav\CC1907BH_DF_SB03_190712-210000.wav,D,78,33,2593.751,2595.279
../labeled_data/wav\CC1907BH_DF_SB05_190713-180000.wav,B NE Pacific,58,17,862.238,873.117
../labeled_data/wav\CC1907BH_DF_SB05_190713-180000.wav,B NE Pacific,59,30,1326.531,1339.671
../labeled_data/wav\CC1907BH_DF_SB05_190713-180000.wav,B NE Pacific,47,16,1846.004,1858.717
../labeled_data/wav\CC1907BH_DF_SB05_190713-180000.wav,B NE Pacific,56,31,1974.133,1987.762
../labeled_data/wav\CC1907BH_DF_SB05_190713-190000.wav,B NE Pacific,48,15,2205.515,2221.589
../labeled_data/wav\CC1907BH_DF_SB05_190713-200000.wav,B NE Pacific,48,15,71.176,86.333
../labeled_data/wav\CC1907BH_DF_SB05_190713-200000.wav,B NE Pacific,48,16,415.294,432.101
../labeled_data/wav\CC1907BH_DF_SB05_190713-200000.wav,B NE Pacific,58,32,807.128,818.495
../labeled_data/wav\CC1907BH_DF_SB07_190714-000000.wav,B NE Pacific,57,16,1235.745,1252.002
