audio_file,annotation,high_f,low_f,start_time,end_time
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,22,12,916.239,918.353
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,68,930.354,940.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,73,935.202,945.078
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,69,959.289,976.397
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,58,28,979.121,993.683
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,22,1007.265,1028.746
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,1025.146,1043.013
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,69,17,1060.416,1081.827
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,1101.486,1117.88
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,1132.114,1146.519
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,1143.075,1160.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,1155.481,1172.094
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,67,19,1180.784,1204.574
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,23,1245.842,1256.262
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,73,1276.827,1288.157
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,1290.385,1320.742
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,60,17,1329.01,1361.732
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,1364.654,1380.096
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,73,1375.261,1384.762
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,1404.805,1422.227
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,11,1415.643,1431.724
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,1421.75,1435.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,1430,1440.961
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,59,26,1455.366,1488.423
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,1530.383,1544.884
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,73,1544.408,1560.089
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,26,1590.284,1610.807
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,1604.128,1621.972
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,1630.429,1646.993
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,1651.636,1659.406
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,1672.154,1689.436
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,33,1695.707,1707.011
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,1750.918,1765.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,1760.254,1769.2
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,68,34,1800.921,1810.138
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,1805.513,1819.994
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,1815,1821.805
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,1847.326,1863.817
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,70,1877.775,1893.436
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,14,1895.435,1916.954
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,22,1949.689,1970.785
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,27,1993.1,2002.33
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,2040.35,2066.355
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,11,2085.666,2094.104
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,72,2096.204,2114.191
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,29,2097.329,2107.265
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,9,2144.32,2160.828
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,2170.369,2188.021
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,69,2207.016,2223.199
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,27,2213.989,2235.426
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,9,2254.531,2276.014
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,69,2294.696,2311.768
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,27,2321.896,2329.253
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,24,12,2335.029,2336.916
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,29,2342.883,2353.209
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,2431.021,2433.073
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,2432.177,2449.94
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,69,2455.811,2471.876
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,27,2480.147,2500.156
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,13,2505.498,2526.844
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,24,2559.189,2571.555
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,2562.261,2576.558
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,21,2572.678,2580.538
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,24,12,2600.267,2602.644
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,25,2611.722,2628.928
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,70,2618.05,2644.893
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,69,2640,2648.021
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,71,33,2666.212,2675.266
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,10,2678.577,2700.491
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,2720.995,2737.685
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,2731.365,2733.282
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,2749.294,2755.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,73,2750.609,2764.915
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,69,2765.392,2779.707
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,25,13,2789.222,2791.407
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,67,31,2799.043,2808.261
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,16,2810.317,2832.85
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,73,2888.323,2901.387
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,30,2936.99,2956.613
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,31,15,3000.162,3002.33
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,3006.536,3028.657
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,25,3055.298,3070.099
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,16,3112.706,3114.881
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,25,13,3132.702,3135.103
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,3158.443,3176.508
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,3186.65,3188.792
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,12,3207.045,3224.105
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,3214.883,3234.347
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,3239.509,3249.941
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,16,3262.109,3276.312
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,34,3290.482,3304.463
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,3305.76,3307.87
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,31,15,3345.148,3347.574
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,3348.284,3359.826
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,3381.712,3400.159
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,14,3383.297,3385.593
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,72,3399.598,3412.622
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,16,3433.347,3448.456
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,3463.454,3470.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,70,3465,3495.16
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,3495.204,3497.42
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,10,3512.89,3525.064
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,3517.025,3525.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,68,3520.101,3533.568
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,59,13,3520.301,3532.272
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,17,3563.809,3585.146
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,58,16,3617.984,3640.399
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,3667.414,3680.796
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,3693.754,3709.337
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,3785.913,3800.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,94,72,3795,3805.32
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,70,3833.46,3847.362
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,55,13,3834.508,3851.092
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,3875.877,3877.982
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,3925.855,3941.826
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,3952.324,3954.393
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,68,3962.202,3978.43
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,9,4010.328,4028.138
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,16,4107.974,4110.245
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,76,4115.808,4125.606
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,4171.815,4184.846
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,4183.872,4186.31
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,4217.134,4231.376
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,73,4293.864,4309.493
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,4296.535,4298.948
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,4333.882,4336.275
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,60,17,4338.078,4350.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,22,4352.187,4359.76
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,20,4389.263,4399.938
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,21,4402.766,4410.241
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,4437.825,4453.374
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,70,4468.224,4480.397
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,25,4489.071,4505.72
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,59,15,4514.84,4534.432
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,4566.138,4592.216
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,25,4616.018,4633.845
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,71,4635.445,4653.252
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,4676.547,4690.825
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,10,4683.307,4700.758
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,4694.78,4713.065
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,70,4734.6,4753.23
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,52,29,4777.005,4783.719
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,4785.784,4799.665
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,58,11,4787.093,4799.298
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,70,4795.974,4815.994
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,69,4834.277,4845.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,69,4840.198,4848.027
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,11,4846.11,4862.653
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,14,4921.465,4923.884
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,87,73,4972.736,4991.095
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,69,4983.112,5003.749
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,11,5033.889,5051.15
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,74,5044.981,5058.04
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,5060.688,5062.655
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,5060.761,5062.658
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,70,5107.634,5120.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,68,5115.451,5130.54
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,69,5136.253,5156.064
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,9,5161.736,5179.336
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,53,10,5188.362,5204.419
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,86,73,5255.255,5270.786
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,70,5280.948,5285.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,69,5281.401,5299.332
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,11,5330.25,5339.69
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,5337.714,5355.663
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,27,15,5366.668,5368.483
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,74,5385.888,5394.973
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,52,9,5388.041,5405.363
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,5390.412,5402.968
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,53,38,5438.409,5447.397
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,5485.177,5487.007
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,5519.558,5534.164
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,31,15,5638.822,5640.77
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,28,16,5666.683,5668.793
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,28,16,5666.769,5668.697
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,73,5727.609,5741.129
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,5762.534,5779.463
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,76,5821.742,5834.967
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,76,5830.776,5839.98
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,10,5870.722,5887.537
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,28,5912.552,5928.208
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,5955.784,5973.754
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,60,10,6004.617,6022.593
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,6082.655,6101.414
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,57,9,6131.682,6148.438
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,73,6255.722,6275.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,6270.085,6279.509
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,56,9,6310.778,6328.133
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,6362.563,6364.448
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,70,6388.009,6408.325
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,9,6440.141,6457.001
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,70,6519.827,6532.105
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,6548.96,6568.837
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,57,11,6600,6605.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,52,11,6632.981,6646.089
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,75,6668.191,6685.692
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,16,6702.378,6704.56
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,85,73,6742.254,6751.996
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,15,6779.77,6781.785
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,6809.313,6824.647
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,57,10,6858.024,6874.974
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,50,11,6907.118,6918.201
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,6931.808,6947.876
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,73,6995.806,7011.304
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,67,7060,7076.886
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,7110.758,7124.835
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,73,7132.651,7144.654
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,50,13,7163.723,7176.579
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,29,14,7254.799,7257.392
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,71,7331.111,7349.636
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,74,7346.161,7362.322
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,67,10,7377.971,7394.882
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,7394.089,7410.772
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,70,7467.245,7485.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,7480,7486.672
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,10,7516.825,7533.713
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,7524.927,7536.398
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,7560.514,7562.71
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,7597.371,7613.612
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,11,7646.267,7650.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,7653.545,7670.935
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,31,16,7751.207,7753.404
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,74,7763.251,7771.779
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,71,7770.904,7790.727
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,7793.177,7811.984
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,27,7814.034,7838.627
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,75,7889.065,7902.491
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,32,16,7901.593,7903.998
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,75,7916.698,7925.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,7928.758,7948.278
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,7977.482,7979.662
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,30,15,7977.564,7979.597
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,10,7979.341,7997.017
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,73,8018.4,8031.011
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,72,8055.169,8078.692
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,10,8108.745,8125.348
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,8149.874,8165.77
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,68,8200.378,8218.276
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,65,12,8250.415,8268.05
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,72,8257.297,8274.786
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,28,8308.609,8316.797
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,73,8384.622,8400.852
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,71,8421.445,8438.398
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,74,8560.993,8573.041
./audio/DCPP01A_d01_121115_054102.d100.x.wav,20Hz,23,12,8680.754,8683.172
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,67,8716.138,8733.536
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,68,11,8764.317,8781.216
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,8784.61,8798.13
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,51,14,8801.822,8809.259
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,68,8883.571,8902.004
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,8916.172,8931.513
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,61,10,8933.206,8950.235
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,69,9032.547,9049.665
./audio/DCPP01A_d01_121115_054102.d100.x.wav,40Hz,72,46,9076.344,9077.482
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,75,9198.83,9213.257
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,75,9214.761,9230.836
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,9248.047,9266.495
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,53,11,9296.429,9310.843
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,9405.457,9422.847
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,52,12,9452.734,9471.949
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,68,9563.337,9575.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,72,9570.433,9583.225
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,66,10,9612.919,9629.712
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,68,9750.394,9767.985
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,11,9799.815,9816.206
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,69,9944.386,9960.015
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,70,9955,9962.255
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,54,11,9990.377,10013.479
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,10049.457,10062.054
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,92,69,10130.468,10152.379
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,11,10183.402,10199.31
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,74,10324.83,10343.003
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,64,10,10374.874,10391.323
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,10407.88,10417.795
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,74,10546.347,10560.715
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,71,10891.169,10909.839
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,93,74,10891.315,10895.1
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,60,12,10940.192,10956.297
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,90,74,11018.309,11035.033
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,11136.878,11161.327
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,63,14,11190.279,11207.335
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,89,74,11261.35,11274.96
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,88,74,11385.761,11401.311
./audio/DCPP01A_d01_121115_054102.d100.x.wav,A,91,70,11405.917,11423.644
./audio/DCPP01A_d01_121115_054102.d100.x.wav,B,62,9,11453.566,11470.735
